post_title,post_name,description,sku,images,post_parent,comment_status,downloadable,virtual,post_status,visibility,stock_status,backorders,manage_stock,meta:brand,meta:ean_number,regular_price,sale_price,weight,tax_status,gpf:brand,gpf:mpn
York 2kg Vinyl Kettlebell,york-2kg-vinyl-kettlebell,"The 2kg York Kettlebell helps develop functional strength, power, endurance, muscle tone, core stability & balance whilst increasing calorie burn. The total workout tool!

*Ergo designed comfort handle
* Innovative vinyl technology design with anti slip base
* Fully detailed workout chart included
* Colour coded for ease of use & safety in clubs
* Strong moulded design",10000,10000-kettlebell-2kg.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961100006,4.99,,2.22,taxable,York Fitness,14961100006
York 3kg Vinyl Kettlebell,york-3kg-vinyl-kettlebell,"The York 3kg Kettlebell helps develop functional strength, power, endurance, muscle tone, core stability & balance whilst increasing calorie burn. The total workout tool!

*Ergo designed comfort handle
* Innovative vinyl technology design with anti slip base
* Fully detailed workout chart included
* Colour coded for ease of use & safety in clubs
* Strong moulded design",10001,10001-kettlebell-3kg.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961100013,7.49,,3.25,taxable,York Fitness,14961100013
York 4kg Vinyl Kettlebell,york-4kg-vinyl-kettlebell,"The 4kg York Kettlebell helps develop functional strength, power, endurance, muscle tone, core stability & balance whilst increasing calorie burn. The total workout tool!

*Ergo designed comfort handle
* Innovative vinyl technology design with anti slip base
* Fully detailed workout chart included
* Colour coded for ease of use & safety in clubs
* Strong moulded design",10002,10002-kettlebell-4kg.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961100020,10,,4.27,taxable,York Fitness,14961100020
York 6kg Vinyl Kettlebell,york-6kg-vinyl-kettlebell,"The 6kg York Kettlebell helps develop functional strength, power, endurance, muscle tone, core stability & balance whilst increasing calorie burn. The total workout tool!

*Ergo designed comfort handle
* Innovative vinyl technology design with anti slip base
* Fully detailed workout chart included
* Colour coded for ease of use & safety in clubs
* Strong moulded design",10003,10003-kettlebell-6kg.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961100037,14.99,,6.27,taxable,York Fitness,14961100037
York 8kg Vinyl Kettlebell,york-8kg-vinyl-kettlebell,"The York 8kg Kettlebell helps develop functional strength, power, endurance, muscle tone, core stability & balance whilst increasing calorie burn. The total workout tool!

*Ergo designed comfort handle
* Innovative vinyl technology design with anti slip base
* Fully detailed workout chart included
* Colour coded for ease of use & safety in clubs
* Strong moulded design",10004,10004-kettlebell-8kg.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961100044,19.99,,8.35,taxable,York Fitness,14961100044
York 10kg Vinyl Kettlebell,york-10kg-vinyl-kettlebell,"The 10kg York Kettlebell helps develop functional strength, power, endurance, muscle tone, core stability & balance whilst increasing calorie burn. The total workout tool!

*Ergo designed comfort handle
* Innovative vinyl technology design with anti slip base
* Fully detailed workout chart included
* Colour coded for ease of use & safety in clubs
* Strong moulded design",10005,10005-kettlebell-10kg.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961100051,25,,10.35,taxable,York Fitness,14961100051
York 12kg Vinyl Kettlebell,york-12kg-vinyl-kettlebell,"The 12kg York Kettlebell helps develop functional strength, power, endurance, muscle tone, core stability & balance whilst increasing calorie burn. The total workout tool!

*Ergo designed comfort handle
* Innovative vinyl technology design with anti slip base
* Fully detailed workout chart included
* Colour coded for ease of use & safety in clubs
* Strong moulded design",10006,10006-kettlebell-12kg.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961100068,29.99,,12.36,taxable,York Fitness,14961100068
York 14kg Vinyl Kettlebell,york-14kg-vinyl-kettlebell,"The 14kg York Kettlebell helps develop functional strength, power, endurance, muscle tone, core stability & balance whilst increasing calorie burn. The total workout tool!

*Ergo designed comfort handle
* Innovative vinyl technology design with anti slip base
* Fully detailed workout chart included
* Colour coded for ease of use & safety in clubs
* Strong moulded design",10007,10007-kettlebell-14kg.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961100075,34.99,,14.38,taxable,York Fitness,14961100075
York 16kg Vinyl Kettlebell,york-16kg-vinyl-kettlebell,"The 16kg York Kettlebell helps develop functional strength, power, endurance, muscle tone, core stability & balance whilst increasing calorie burn. The total workout tool!

*Ergo designed comfort handle
* Innovative vinyl technology design with anti slip base
* Fully detailed workout chart included
* Colour coded for ease of use & safety in clubs
* Strong moulded design",10008,10008-kettlebell-16kg.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961100082,40,,16.38,taxable,York Fitness,14961100082
York 18kg Vinyl Kettlebell,york-18kg-vinyl-kettlebell,"The 18kg York Kettlebell helps develop functional strength, power, endurance, muscle tone, core stability & balance whilst increasing calorie burn. The total workout tool!

*Ergo designed comfort handle
* Innovative vinyl technology design with anti slip base
* Fully detailed workout chart included
* Colour coded for ease of use & safety in clubs
* Strong moulded design",10009,10009-kettlebell-18kg.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961100099,44.99,,18.39,taxable,York Fitness,14961100099
York 20kg Vinyl Kettlebell,york-20kg-vinyl-kettlebell,"The 20kg York Kettlebell helps develop functional strength, power, endurance, muscle tone, core stability & balance whilst increasing calorie burn. The total workout tool!

*Ergo designed comfort handle
* Innovative vinyl technology design with anti slip base
* Fully detailed workout chart included
* Colour coded for ease of use & safety in clubs
* Strong moulded design",10010,10010-kettlebell-20kg.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961100105,49.99,,20.39,taxable,York Fitness,14961100105
"York 2,3,4kg Vinyl Kettlebell Set",york-2-3-4kg-vinyl-kettlebell-set,"This set of 3 kettlebells ranges from 2 kg up to 4 kg, each with an attractive coloured design to mark their weight. You can use them to lunge, squat and lift your way to a perfectly toned body.

The rubber anti slip base and easy grip handle means you can concentrate on your moves, while the tough vinyl outer casing is designed for a high intensity workout.

A wall chart is also included to give you simple exercise instructions to get you in shape in the comfort of your own home.

These kettlebells are also nice and compact, making them easy to store away.

Useful info:

easy grip handle
Vinyl outer casing
Rubber anti slip base
Colour coded
Wall chart included
Total item weight: 9 kg
2, 3 and 4 kg Vinyl Kettlebell set",10022,10022-vinyl-kettlebell-set.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961100228,19.99,,9.5,taxable,York Fitness,14961100228
York Kettlebell Rack (for cast kb's),york-kettlebell-rack-for-cast-kbs,"3 Tier tray design.
Rubber inlayed into trays.
Raised tray sides, reducing kettlebells falling off.
Silver paint.
Rubber non-slip feet.
Simple bolt –together design.
Item weight 35kg.",15100,15100-3-tier-kettlebell-rack.jpg | 15100-commkettlebellstand.jpg | 15100-commkett-s-002.jpg | 15100-inc-vinyl.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961151008,199.99,,37.3,taxable,York Fitness,14961151008
York 1 x 0.5kg Neo Hex DB,york-0-5kg-neo-hex-dumbbell,"Durable neoprene coating. 
Ergonomic handle design. 
Anti-roll flat sided heads. 
Easy to clean.
Sold as single.",15630,15630-15637-neo-hex-db-range1.jpg | 15630-15637-neo-hex-db-range2.jpg | 15630-15637-neo-hex-db-range3.jpg | 15630-1-of-0pt5kg-neo-hex-db.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961156300,1.6,,0.5,taxable,York Fitness,14961156300
York 1 x 1kg Neo Hex DB,york-1kg-neo-hex-dumbbell,"Durable neoprene coating. 
Ergonomic handle design. 
Anti-roll flat sided heads. 
Easy to clean.
Sold as single.",15631,15631-1-of-1kg-neo-hex-db.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961156317,3.19,,1,taxable,York Fitness,14961156317
York 1 x 1.5kg Neo Hex DB,york-1-5kg-neo-hex-dumbbell,"Durable neoprene coating. 
Ergonomic handle design. 
Anti-roll flat sided heads. 
Easy to clean.
Sold as single.",15632,15632-1-of-1pt5kg-neo-hex-db.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961156324,4.99,,1.5,taxable,York Fitness,14961156324
York 1 x 2kg Neo Hex DB,york-2kg-neo-hex-dumbbell,"Durable neoprene coating. 
Ergonomic handle design. 
Anti-roll flat sided heads. 
Easy to clean.
Sold as single.",15633,15633-1-of-2kg-neo-hex-db.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961156331,6.49,,2,taxable,York Fitness,14961156331
York 1 x 2.5kg Neo Hex DB,york-2-5kg-neo-hex-dumbbell,"Durable neoprene coating. 
Ergonomic handle design. 
Anti-roll flat sided heads. 
Easy to clean.
Sold as single.",15634,15634-1-of-2pt5kg-neo-hex-db.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961156348,7.99,,2.5,taxable,York Fitness,14961156348
York 1 x 3kg Neo Hex DB,york-3kg-neo-hex-dumbbell,"Durable neoprene coating. 
Ergonomic handle design. 
Anti-roll flat sided heads. 
Easy to clean.
Sold as single.",15635,15635-1-of-3kg-neo-hex-db.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961156355,9.49,,3,taxable,York Fitness,14961156355
York 1 x 4kg Neo Hex DB,york-4kg-neo-hex-dumbbell,"Durable neoprene coating. 
Ergonomic handle design. 
Anti-roll flat sided heads. 
Easy to clean.
Sold as single.",15636,15636-1-of-4kg-neo-hex-db.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961156362,13,,4,taxable,York Fitness,14961156362
York 1 x 5kg Neo Hex DB,york-5kg-neo-hex-dumbbell,"Durable neoprene coating. 
Ergonomic handle design. 
Anti-roll flat sided heads. 
Easy to clean.
Sold as single.",15637,15637-1-of-5kg-neo-hex-db.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961156379,16,,5,taxable,York Fitness,14961156379
York Neo Hex DB Club Pack - (44 pairs),york-neo-hex-dumbbell-club-pack-44-pairs,"Durable neoprene coating. 
Ergonomic handle design. 
Anti-roll flat sided heads.
Easy to clean.
Club Pack comprises of 44 pairs of Dumbells: 12 x 1kg, 10 x 1.5kg, 8 x 2kg, 7 x 3kg, 7 x 4kg
Item weight 184kg.",15638,15638-69031-neo-hex-club-pack-and-rack.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961156386,629.99,,209,taxable,York Fitness,14961156386
York 1 x 0.5kg Fitbell (pink),york-0-5kg-fitbell-pink,"Single 0.5kg Vinyl Fitbell weight in pink, with easy to clean vinyl coating. Strengthens and tones your arms.",15710,15710-0pt5kg-fitbell-pink.jpg | 15710-15717-vinyl-fitbells-range1.jpg | 15710-15717-vinyl-fitbells-range2.jpg | 15710-15717-vinyl-fitbells-range3.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961157109,1.49,,0.5,taxable,York Fitness,14961157109
York 1 x 1kg Fitbell (purple),york-1kg-fitbell-purple,"Single 1kg Vinyl Fitbell weight in purple, with easy to clean vinyl coating. Strengthens and tones your arms.",15711,15711-1kg-fitbell-purple.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961157116,2.99,,1,taxable,York Fitness,14961157116
York 1 x 1.5kg Fitbell (green),york-15kg-fitbell-green,"Single 1.5kg Vinyl Fitbell weight in green, with easy to clean vinyl coating. Strengthens and tones your arms.",15712,15712-1pt5kg-fitbell-green.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961157123,4.49,,1.5,taxable,York Fitness,14961157123
York 1 x 2kg Fitbell (yellow),york-2kg-fitbell-yellow,"Single 1.5kg Vinyl Fitbell weight in green, with easy to clean vinyl coating. Strengthens and tones your arms.",15713,15713-2kg-fitbell-yellow.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961157130,5.99,,2,taxable,York Fitness,14961157130
York 1 x 2.5kg Fitbell (red),york-25kg-fitbell-red,"Single 2.5kg Vinyl Fitbell weight in red, with easy to clean vinyl coating. Strengthens and tones your arms.",15714,15714-2pt5kg-fitbell-red.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961157147,7.49,,2.5,taxable,York Fitness,14961157147
York 1 x 3kg Fitbell (blue),york-3kg-fitbell-blue,"Single 3kg Vinyl Fitbell weight in blue, with easy to clean vinyl coating. Strengthens and tones your arms.",15715,15715-3kg-fitbell-blue.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961157154,8.99,,3,taxable,York Fitness,14961157154
York 1 x 4kg Fitbell (grey),york-4kg-fitbell-grey,"Single 4kg Vinyl Fitbell weight in grey, with easy to clean vinyl coating. Strengthens and tones your arms.",15716,15716-4kg-fitbell-grey.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961157161,11.99,,4,taxable,York Fitness,14961157161
York 1 x 5kg Fitbell (black),york-5kg-fitbell-black,"Single 5kg Vinyl Fitbell weight in black, with easy to clean vinyl coating. Strengthens and tones your arms.",15717,15717-5kg-fitbell-black.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961157178,14.99,,5,taxable,York Fitness,14961157178
York 10kg Pro-Style Barbell,york-10kg-pro-style-barbell,"Solid Steel bar.
Knurled textured hand positioning.
Chrome plated finish.
Durable Urethane/rubber weighted fixed ends. 
Will suit the ETS Barbell Storage Rack 69150.
Sold in singles.
Also available in Club Packs",26600,26600-26609-10kg-45kg-pro-style-barbells.jpg | 26600-pro-style-barbell-10kg.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,,43,,10,taxable,York Fitness,
York 12.5kg Pro-Style Barbell,york-12-5kg-pro-style-barbell,"Solid Steel bar.
Knurled textured hand positioning.
Chrome plated finish.
Durable Urethane/rubber weighted fixed ends. 
Will suit the ETS Barbell Storage Rack 69150.
Sold in singles.
Also available in Club Packs",26601,26601-pro-style-barbell-12pt5kg.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,,52.99,,12.5,taxable,York Fitness,
York 15kg Pro-Style Barbell,york-15kg-pro-style-barbell,"Solid Steel bar.
Knurled textured hand positioning.
Chrome plated finish.
Durable Urethane/rubber weighted fixed ends. 
Will suit the ETS Barbell Storage Rack 69150.
Sold in singles.
Also available in Club Packs",26602,26602-york-pro-style-barbell-15kg.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,,62.99,,15,taxable,York Fitness,
York 17.5kg Pro-Style Barbell,york-17-5kg-pro-style-barbell,"Solid Steel bar.
Knurled textured hand positioning.
Chrome plated finish.
Durable Urethane/rubber weighted fixed ends. 
Will suit the ETS Barbell Storage Rack 69150.
Sold in singles.
Also available in Club Packs",26603,26603-pro-style-barbell-17pt5kg.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,,73,,17.5,taxable,York Fitness,
York 20kg Pro-Style Barbell,york-20kg-pro-style-barbell,"Solid Steel bar.
Knurled textured hand positioning.
Chrome plated finish.
Durable Urethane/rubber weighted fixed ends. 
Will suit the ETS Barbell Storage Rack 69150.
Sold in singles.
Also available in Club Packs",26604,26604-pro-style-barbell-20kg.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,,82.99,,20,taxable,York Fitness,
York 25kg Pro-Style Barbell,york-25kg-pro-style-barbell,"Solid Steel bar.
Knurled textured hand positioning.
Chrome plated finish.
Durable Urethane/rubber weighted fixed ends. 
Will suit the ETS Barbell Storage Rack 69150.
Sold in singles.
Also available in Club Packs",26605,26605-25kg-pro-style-barbell.jpg | 26605-25kg-pro-style-barbell2.jpg | 26605-pro-style-barbell-25kg.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,,103,,25,taxable,York Fitness,
York 30kg Pro-Style Barbell,york-30kg-pro-style-barbell,"Solid Steel bar.
Knurled textured hand positioning.
Chrome plated finish.
Durable Urethane/rubber weighted fixed ends. 
Will suit the ETS Barbell Storage Rack 69150.
Sold in singles.
Also available in Club Packs",26606,26606-pro-style-barbell-30kg.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,,122.99,,30,taxable,York Fitness,
York 35kg Pro-Style Barbell,york-35kg-pro-style-barbell,"Solid Steel bar.
Knurled textured hand positioning.
Chrome plated finish.
Durable Urethane/rubber weighted fixed ends. 
Will suit the ETS Barbell Storage Rack 69150.
Sold in singles.
Also available in Club Packs",26607,26607-pro-style-barbell-35kg.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,,142.99,,35,taxable,York Fitness,
